label,id,text,coordinates
0,1.27E+18,RT @realDonaldTrump: Great things coming to Arkansas! $40M to be awarded to @myARDOT from @USDOT to reconstruct and improve US 67 in @Pulas…,
0,1.27E+18,"@MagicOurWay just put out this impressive episode. We're in this together. You listen, we'll listen too.… https://t.co/tSk3QHxe7k",
0,1.27E+18,"You just nut in a cup, rub it on a dildo, and jam it in.",
0,1.27E+18,RT @realDonaldTrump: $40M proposed to @AnokaCounty in Minnesota from @USDOT for the Ramsey Gateway Project on US Highway 10/169. Will help…,
0,1.27E+18,RT @realDonaldTrump: I’m designating $56.8M to @DelawareDOT to construct a redesigned interchange at I-95 and SR 896 in New Castle County.…,
0,1.27E+18,i dont give a fuck anymore kelas ngaret 2 jam anjing https://t.co/lRpjryZnRM,
0,1.27E+18,"RT @BSpodNetwork: @MagicOurWay just put out this impressive episode. We're in this together. You listen, we'll listen too. #liveaction #BSP…",
1,1.27E+18,There is something wrong with your Chick-Fil-A if the drivethru is not at least double-wrapped with 2 managers and… https://t.co/VCH8nC1auF,
0,1.27E+18,@NTambuyser @AmpsBrain @corenaboo @vicenews Once again the cops didn't just let a killer go into a Burger King by h… https://t.co/Ncewm7ppRW,
0,1.27E+18,I try not to look at my YouTube analytics much... but when I saw an improvement in the audience retention of my lat… https://t.co/P77pkDEjsN,
1,1.27E+18,"Traffic Collision
11:51 PM EDT 6/18/20 by MecEMS
SOUTH BV &amp; TYVOLA RD, CHARLOTTE, NC
https://t.co/ycuzje5V4y",
0,1.27E+18,"RT @HowlingGoodGame: Alright y'all, we are officially live with #TheLastofUsPartII !

CW: This game is apparently very intense, so if that'…",
1,1.27E+18,"@MontrealTesla @elonmusk @Tesla Same feeling here. Mine is 2014 P85, it still beats most ICE at traffic light stops… https://t.co/YVkU9MPg2n",
0,1.27E+18,RT @realDonaldTrump: $40M proposed to @AnokaCounty in Minnesota from @USDOT for the Ramsey Gateway Project on US Highway 10/169. Will help…,
1,1.27E+18,RT @HaHaDavis: How People Be In Traffic when you blow the horn at them #HaHaDavis https://t.co/hGO9CChHnH,
0,1.27E+18,RT @SarukaiWolf: Jammin' Jam!💥🔥 #GuiltyGear https://t.co/kuGD9fKdQz,
0,1.27E+18,RT @iamstephenwest: New episode of the podcast just released on the work of Jürgen Habermas. I hope you love it! :) Thanks for everything y…,
0,1.27E+18,ybc and youngone today !!! idol radio and kmmunity e-meet and greet with jinyoung !!! THIS DAY IS GONNA BE JAM-PACK… https://t.co/Le3POtP2hN,
0,1.27E+18,RT @realDonaldTrump: Great things coming to Arkansas! $40M to be awarded to @myARDOT from @USDOT to reconstruct and improve US 67 in @Pulas…,
0,1.27E+18,RT @kehanani601: Help free the people from government torture program DHS fusion center gang stalking... millions of targeted people just l…,
0,1.27E+18,RT @realDonaldTrump: I’m designating $56.8M to @DelawareDOT to construct a redesigned interchange at I-95 and SR 896 in New Castle County.…,
1,1.27E+18,@szysgt Demilitarized zone with no traffic laws at all.,
1,1.27E+18,RT @HaHaDavis: How People Be In Traffic when you blow the horn at them #HaHaDavis https://t.co/hGO9CChHnH,
0,1.27E+18,RT @realDonaldTrump: I’m proposing a $50M award to @nevadadot from @USDOT to reconstruct the Tropicana Avenue/I-15 interchange. So importan…,
0,1.27E+18,Leggoooi,
0,1.27E+18,"RT @citizentvkenya: Wilson Sossion, Sec Gen, KNUT: Social distance will be maintained beyond COVID-19 in schools, the class sizes must be r…",
1,1.27E+18,RT @weartv: 3 EXCLUSIVE: A man plans to file a civil lawsuit against the City of Pensacola after being held at gunpoint during a traffic st…,
1,1.27E+18,"RT @dtptraffic: Traffic Alert 

Obstruction in traffic in the carriageway from Mayapuri towards Naraina due to break down of a truck on Nar…",
0,1.27E+18,RT @JoyceWhiteVance: Trump has 21 of these gameshow-host-giving-away-prizes tweets tonight. But he's not giving anyone anything. This is ta…,
1,1.27E+18,RT @HaHaDavis: How People Be In Traffic when you blow the horn at them #HaHaDavis https://t.co/hGO9CChHnH,
0,1.27E+18,RT @realDonaldTrump: I’m proposing a $50M award to @nevadadot from @USDOT to reconstruct the Tropicana Avenue/I-15 interchange. So importan…,
1,1.27E+18,RT @he11fir3: #WorthAJam Jam It!,
0,1.27E+18,"Binaural has the same 3 for 2 deal. Guess Pearl Jam and Riot Act will be next 
https://t.co/zJUuRGezUG",
0,1.27E+18,"Few remember or ever knew his name, but #JeromeSmith (June 18, 1953 – July 28, 2000) was a guitar virtuoso. Key to… https://t.co/McSEAu7cg5",
1,1.27E+18,"RT @SJPFISH: Don’t You Hate When These Idiots Ride In between Traffic ? 

Karma ! https://t.co/7Y5n68He5h",
0,1.27E+18,RT @dhn_fs: telponan lama sampe 300 jam doesn't make her stay,
1,1.27E+18,"RT @scott_ambre: @myownbed @_ReaalAmerican_ @mattgaetz @mattgaetz  has several traffic problems, it seems.",
0,1.27E+18,I'm trying :(,
0,1.27E+18,This thread is jam packed with entrepreneurial hustle 👇,
0,1.27E+18,"Last day of #BackToSchoolPhase2 and the #SimpleSchoolLunch. Today was a baked pepper chicken, milk, and bread with… https://t.co/KOcf9x7xeb",
1,1.27E+18,How you rather run into oncoming traffic than fight 😭,
0,1.27E+18,RT @JoyceWhiteVance: Trump has 21 of these gameshow-host-giving-away-prizes tweets tonight. But he's not giving anyone anything. This is ta…,
0,1.27E+18,"RT @CW_Riverdale: Jam away. Happy birthday, @kj_apa! https://t.co/CWgD18ShyV",
0,1.27E+18,RT @realDonaldTrump: Great things coming to Arkansas! $40M to be awarded to @myARDOT from @USDOT to reconstruct and improve US 67 in @Pulas…,
0,1.27E+18,RT @realDonaldTrump: Great things coming to Arkansas! $40M to be awarded to @myARDOT from @USDOT to reconstruct and improve US 67 in @Pulas…,
1,1.27E+18,I would too but that traffic is hell on earth,
0,1.27E+18,RT @realDonaldTrump: $40M proposed to @AnokaCounty in Minnesota from @USDOT for the Ramsey Gateway Project on US Highway 10/169. Will help…,
0,1.27E+18,"I'm probably most nervous passing any truck loaded with logs or pipe. 

Logging truck loses load south of Sicamous… https://t.co/moPwb5Ovkd",
0,1.27E+18,@SwarleyHorse @nsarwark @GOP @LPNational Exactly. It's a terrible first impression. The site is going to get more t… https://t.co/jex7AsHZKB,
1,1.27E+18,"RT @hwallilies: atiny twt is one big traffic jam and u cant get out, it’s just constant beeping and honking and babies crying and mothers s…",
0,1.27E+18,RT @realDonaldTrump: I’m designating $56.8M to @DelawareDOT to construct a redesigned interchange at I-95 and SR 896 in New Castle County.…,
0,1.27E+18,RT @realDonaldTrump: I’m proposing a $50M award to @nevadadot from @USDOT to reconstruct the Tropicana Avenue/I-15 interchange. So importan…,
0,1.27E+18,RT @realDonaldTrump: $40M proposed to @AnokaCounty in Minnesota from @USDOT for the Ramsey Gateway Project on US Highway 10/169. Will help…,
0,1.27E+18,RT @realDonaldTrump: $40M proposed to @AnokaCounty in Minnesota from @USDOT for the Ramsey Gateway Project on US Highway 10/169. Will help…,
0,1.27E+18,RT @realDonaldTrump: I’m proposing a $50M award to @nevadadot from @USDOT to reconstruct the Tropicana Avenue/I-15 interchange. So importan…,
0,1.27E+18,"RT @wawinaApr: This kind soul was driving home when he saw a scared deer standing in the middle of the road,the poor angel was petrified an…",
1,1.27E+18,RT @HaHaDavis: How People Be In Traffic when you blow the horn at them #HaHaDavis https://t.co/hGO9CChHnH,
1,1.27E+18,RT @HaHaDavis: How People Be In Traffic when you blow the horn at them #HaHaDavis https://t.co/hGO9CChHnH,
0,1.27E+18,"@dann_official99 @__ManyFacegod na dat one me sef I dey try figure out ooo,, 2 minute keh, wen is baba 70 u people… https://t.co/snqB4WcZxG",
1,1.27E+18,"@spekulation At the moment, we don’t need to pay all the officers that used to be directing traffic in and out of t… https://t.co/9azdNioYSJ",
1,1.27E+18,"RT @tnwhiskeywoman: When I got my first car, I wanted to hang my tassel from the rear view mirror, but my mom told me to be careful bc cops…",
1,1.27E+18,New Zealand police officer shot dead during routine traffic stop https://t.co/YXuSEhW8od,
0,1.27E+18,"James Davison disapproved for Talladega, Cup debut pushed to Pocono #CarRacing #Cars #F1 #Indie #Motor #Motorsport… https://t.co/7nlDkJutxE",
0,1.27E+18,RT @realDonaldTrump: Great things coming to Arkansas! $40M to be awarded to @myARDOT from @USDOT to reconstruct and improve US 67 in @Pulas…,
1,1.27E+18,RT @HaHaDavis: How People Be In Traffic when you blow the horn at them #HaHaDavis https://t.co/hGO9CChHnH,
1,1.27E+18,Shopify SEO: 10 Easy Tips For More Organic Traffic https://t.co/x4aX3hPd95 via @ahrefs,
1,1.27E+18,"RT @DrSamiSchalk: #Thread: If you were not part of planning the protest, if you were not given a role to do security, crowd control, traffi…",
0,1.27E+18,RT @realDonaldTrump: Great things coming to Arkansas! $40M to be awarded to @myARDOT from @USDOT to reconstruct and improve US 67 in @Pulas…,
0,1.27E+18,@surprisebuttspx What song is that? That’s my fucking jam on the radio but I don’t know the name 😭😭😭,
0,1.27E+18,RT @MZHemingway: I'm going to go ahead and assume that journalists are smart enough to understand a book could be riddled with falsehoods A…,
0,1.27E+18,RT @realDonaldTrump: Great things coming to Arkansas! $40M to be awarded to @myARDOT from @USDOT to reconstruct and improve US 67 in @Pulas…,
0,1.27E+18,RT @THATYOUNG: LMFAOOOOOO ME AF,
0,1.27E+18,RT @realDonaldTrump: Great things coming to Arkansas! $40M to be awarded to @myARDOT from @USDOT to reconstruct and improve US 67 in @Pulas…,
0,1.27E+18,RT @dhn_fs: telponan lama sampe 300 jam doesn't make her stay,
1,1.27E+18,@BFryback @WashCoScanner I live in the neighborhood and have seen plenty of crashes here. The lights run extra long… https://t.co/uk4HkbLtTP,
0,1.27E+18,"@simpforeth Umm,, u lit said kpop and bts stans... bts stans is under the category of kpop stans,, chill tf out. An… https://t.co/Rq3TzmgV9C",
0,1.27E+18,RT @realDonaldTrump: I’m proposing a $50M award to @nevadadot from @USDOT to reconstruct the Tropicana Avenue/I-15 interchange. So importan…,
0,1.27E+18,RT @JoyceWhiteVance: Trump has 21 of these gameshow-host-giving-away-prizes tweets tonight. But he's not giving anyone anything. This is ta…,
0,1.27E+18,RT @realDonaldTrump: I’m designating $56.8M to @DelawareDOT to construct a redesigned interchange at I-95 and SR 896 in New Castle County.…,
0,1.27E+18,"@IkeaFemme Foreboding lighthouses are extremely my jam, though",
1,1.27E+18,RT @weartv: 3 EXCLUSIVE: A man plans to file a civil lawsuit against the City of Pensacola after being held at gunpoint during a traffic st…,
1,1.27E+18,so free all the niggas in the jam for marijuana charges n give they possessions back God Bless🌹… https://t.co/bhHGCmVmY0,
0,1.27E+18,"@joshzepps Sure. But let’s be honest, the agreed upon local estimate is upwards of 15 million. I have the scars fro… https://t.co/g5Aj3QEuMH",
0,1.27E+18,RT @realDonaldTrump: I’m proposing a $50M award to @nevadadot from @USDOT to reconstruct the Tropicana Avenue/I-15 interchange. So importan…,
0,1.27E+18,@William_Bourke @VoteSustainable Why do journalists always go to the same pro-growth demographer @DrDemography quot… https://t.co/Czjs62edwv,
0,1.27E+18,RT @realDonaldTrump: I’m designating $56.8M to @DelawareDOT to construct a redesigned interchange at I-95 and SR 896 in New Castle County.…,
0,1.27E+18,"RT @HowlingGoodGame: Alright y'all, we are officially live with #TheLastofUsPartII !

CW: This game is apparently very intense, so if that'…",
0,1.27E+18,RT @realDonaldTrump: Great things coming to Arkansas! $40M to be awarded to @myARDOT from @USDOT to reconstruct and improve US 67 in @Pulas…,
0,1.27E+18,"RT @ChronixxMusic: ""Jam"" needs a visual my brother @wizkidayo",
0,1.27E+18,RT @realDonaldTrump: I’m designating $56.8M to @DelawareDOT to construct a redesigned interchange at I-95 and SR 896 in New Castle County.…,
1,1.27E+18,"RT @AfricaStoryLive: Nigeria's Adebayo Ogunlesi, owner of Gatwick Airport, the second busiest airport by total passenger traffic in the UK…",
0,1.27E+18,"@talesfromaaroo I lived in Thanjavur as a child. Plenty of water, lovely red soil, huge garden...I loved it. But no… https://t.co/I2PcEe1E3P",
1,1.27E+18,Highway 35 construction affecting more than just traffic https://t.co/MYcqxuLxKa,
0,1.27E+18,RT @realDonaldTrump: $40M proposed to @AnokaCounty in Minnesota from @USDOT for the Ramsey Gateway Project on US Highway 10/169. Will help…,
0,1.27E+18,RT @realDonaldTrump: I’m designating $56.8M to @DelawareDOT to construct a redesigned interchange at I-95 and SR 896 in New Castle County.…,
1,1.27E+18,"RT @RealJamesWoods: A Washington, D.C.-based Black Lives Matter group is calling on residents of the nation’s capital to obstruct traffic a…",
1,1.27E+18,RT @HaHaDavis: How People Be In Traffic when you blow the horn at them #HaHaDavis https://t.co/hGO9CChHnH,
0,1.27E+18,RT @realDonaldTrump: I’m proposing a $50M award to @nevadadot from @USDOT to reconstruct the Tropicana Avenue/I-15 interchange. So importan…,
0,1.27E+18,RT @JoyceWhiteVance: Trump has 21 of these gameshow-host-giving-away-prizes tweets tonight. But he's not giving anyone anything. This is ta…,
1,1.27E+18,PSA - Don't Play in Traffic,
0,1.27E+18,I get everlasting Traffic for Every Season from https://t.co/MIMzViBbso,
0,1.27E+18,Jalen loved The take album so much I can’t jam it the same anymore,
0,1.27E+18,RT @Jerusalem_Post: #NewZealand police were hunting for a person who shot and seriously injured two officers on Friday during a routine tra…,
0,1.27E+18,@statsofminaj @6ix9ine @NICKIMINAJ Come on now 🔥🔥🔥🙏🏾🙏🏾🙏🏾👏🏾👏🏾👏🏾❤️❤️❤️❤️🦄🦄🦄🦄 #barbz #NickiMinaj #TROLLZ #youngmoney… https://t.co/3PQEIIoHmZ,
0,1.27E+18,RT @realDonaldTrump: Great things coming to Arkansas! $40M to be awarded to @myARDOT from @USDOT to reconstruct and improve US 67 in @Pulas…,
1,1.27E+18,"RT @DrSamiSchalk: #Thread: If you were not part of planning the protest, if you were not given a role to do security, crowd control, traffi…",
0,1.27E+18,Broom Eternal is without a doubt one of the best and most complete games I have ever had the honor to work on… https://t.co/Y2yIAGTfXP,
0,1.27E+18,"@Sparky10211 @elenochle It's not even Toronto, either, it's smaller cities. It's ridiculous. In between the covid p… https://t.co/zYsmpL85Q9",
0,1.27E+18,RT @prezzafp: RETWEET THIS AND MAKE SURE YOU'RE FOLLOWING ME SO I CAN ADD YOU TO THE 1D JAM PARTY GC #ONEDIRECTIONJAMPARTY https://t.co/fWm…,
0,1.27E+18,"RT @Graenni: Heard the one about Hillary’s campaign laundering $84 million? 

Look it up. It’s in The Federalist.  I’m not posting here so…",
0,1.27E+18,RT @SarukaiWolf: Jammin' Jam!💥🔥 #GuiltyGear https://t.co/kuGD9fKdQz,
0,1.27E+18,RT @realDonaldTrump: $40M proposed to @AnokaCounty in Minnesota from @USDOT for the Ramsey Gateway Project on US Highway 10/169. Will help…,
0,1.27E+18,You wanna blow yo horn ima blow sum else 😂😂😂😂😂😂😂😂😂😂😂😂,
0,1.27E+18,20 Crazy Easy Hacks For More Social Traffic You Totally Missed https://t.co/QlSB0z4TQM,
0,1.27E+18,numbers,
0,1.27E+18,RT @realDonaldTrump: I’m proposing a $50M award to @nevadadot from @USDOT to reconstruct the Tropicana Avenue/I-15 interchange. So importan…,
1,1.27E+18,RT @HaHaDavis: How People Be In Traffic when you blow the horn at them #HaHaDavis https://t.co/hGO9CChHnH,
1,1.27E+18,RT @10NewsFirst: A NZ police officer has died and another was seriously injured after a police unit was shot at during a routine traffic st…,
